market_id,city,state_name,state_code,latitude,longitude,year,population,home_value,population_growth_1yr_pct,population_growth_5yr_pct,home_value_growth_1yr_pct,home_value_cagr_3yr_pct,home_value_cagr_5yr_pct,permitted_units,permits_per_1000_population,permit_growth_1yr_pct,homes_sold,homes_sold_growth_1yr_pct,avg_inventory,inventory_growth_1yr_pct,avg_months_of_supply,avg_sale_to_list_pct,activity_months,growth_score,demand_score,supply_score,baseline_score,growth_heavy_score,demand_heavy_score,supply_light_score,avg_scenario_score,baseline_rank,growth_heavy_rank,demand_heavy_rank,supply_light_rank,avg_rank,rank_range,rank_stddev,national_baseline_rank,national_robust_rank,state_baseline_rank,state_robust_rank,created_at
US-1320932,Cumming,Georgia,GA,,,2025,12494,607062.18,23.59,69.94,-2.07,2.48,9.1,182,14.57,-82.91,561.0,-3.77,82.33,58.08,5.57,97.6,12,95.03,24.07,6.33,48.02,60.44,42.7,54.23,51.35,1687,595,2106,1126,1378.5,1511,570.54,1687,1375,45,38,2026-09-19 22:18:21.483951+00:00
US-4545115,Mauldin,South Carolina,SC,,,2025,31465,294356.58,5.22,26.83,0.78,1.53,6.84,802,25.49,5.53,1905.0,-0.68,213.25,42.32,4.24,98.72,12,79.31,39.82,8.24,47.72,56.8,46.93,54.44,51.47,1718,925,1772,1106,1380.25,847,370.81,1718,1376,29,25,2026-09-19 22:18:21.483951+00:00
US-2771734,Worthington,Minnesota,MN,,,2025,13979,242403.95,0.4,0.68,6.26,4.28,7.4,90,6.44,1025.0,314.0,9.79,30.17,10.7,3.77,96.85,12,59.47,48.01,39.38,50.44,53.02,50.15,52.3,51.48,1438,1281,1486,1318,1380.75,205,84.03,1438,1377,55,52,2026-09-19 22:18:21.483951+00:00
US-3476490,Wallington,New Jersey,NJ,,,2025,12092,654251.64,0.82,2.09,6.59,6.42,6.64,3,0.25,,147.0,-12.5,16.5,19.28,4.74,101.5,12,57.09,38.08,69.21,53.47,53.21,48.45,49.75,51.22,1094,1263,1639,1544,1385.0,545,217.58,1094,1378,91,98,2026-09-19 22:18:21.483951+00:00
US-2546225,North Adams,Massachusetts,MA,,,2025,12368,258231.07,-0.71,-2.86,3.89,6.39,8.94,1,0.08,-50.0,375.0,-3.85,33.75,4.65,3.25,97.77,12,53.13,35.54,85.49,55.06,52.71,48.31,48.45,51.13,932,1306,1655,1650,1385.75,723,297.73,932,1379,32,36,2026-09-19 22:18:21.483951+00:00
US-0650398,National City,California,CA,,,2025,57807,688442.45,-0.52,-5.93,-1.03,2.3,6.18,0,0.0,-100.0,451.0,13.89,40.33,19.21,3.5,99.68,12,22.87,69.21,78.75,53.06,45.16,56.74,49.31,51.07,1146,1944,875,1581,1386.5,1069,408.69,1146,1380,74,112,2026-09-19 22:18:21.483951+00:00
US-0824785,Englewood,Colorado,CO,,,2025,35305,515615.36,-1.11,4.97,-3.45,-0.99,3.13,84,2.38,740.0,1370.0,10.39,100.67,20.44,2.67,98.63,12,39.16,65.68,46.84,50.36,48.27,54.9,51.86,51.35,1442,1694,1045,1369,1387.5,649,231.6,1442,1381,11,11,2026-09-19 22:18:21.483951+00:00
US-1830042,Griffith,Indiana,IN,,,2025,16137,248608.98,-0.4,-2.43,1.81,4.21,6.73,1,0.06,0.0,536.0,-4.29,24.67,0.34,1.8,98.18,12,37.97,49.7,88.62,54.74,49.09,52.02,48.31,51.04,959,1629,1306,1660,1388.5,701,284.09,959,1382,40,50,2026-09-19 22:18:21.483951+00:00
US-2730140,Hopkins,Minnesota,MN,,,2025,19523,329538.83,0.03,2.71,2.7,2.34,4.24,5,0.26,-58.33,552.0,-3.83,31.25,13.29,2.09,99.35,12,37.06,56.65,73.89,53.12,48.46,53.36,49.56,51.13,1134,1679,1182,1560,1388.75,545,235.17,1134,1383,38,53,2026-09-19 22:18:21.483951+00:00
US-4530850,Greenville,South Carolina,SC,,,2025,75310,329200.58,0.48,5.38,1.57,2.5,6.65,766,10.17,89.6,2849.0,12.52,326.25,34.17,4.21,97.51,12,66.08,50.12,16.15,48.01,53.8,49.81,53.9,51.38,1690,1206,1514,1152,1390.5,538,221.29,1690,1384,28,26,2026-09-19 22:18:21.483951+00:00
US-0659500,Rancho Mirage,California,CA,,,2025,17876,826664.45,-0.24,4.91,-4.46,-1.26,8.07,53,2.96,3.92,2182.0,2.92,412.17,26.11,7.05,95.83,12,78.92,27.45,39.44,51.03,57.55,44.69,51.81,51.27,1377,860,1953,1375,1391.25,1093,386.74,1377,1385,111,113,2026-09-19 22:18:21.483951+00:00
US-1362104,Pooler,Georgia,GA,,,2025,32744,353400.39,4.6,27.64,-3.81,2.1,7.67,1223,37.35,48.42,2216.0,-6.69,268.0,41.74,4.63,98.76,12,88.24,29.95,8.49,47.9,58.79,44.22,54.04,51.24,1701,731,1996,1139,1391.75,1265,490.21,1701,1386,46,39,2026-09-19 22:18:21.483951+00:00
US-3770540,Wake Forest,North Carolina,NC,,,2025,58147,511321.72,2.71,16.94,-1.9,-0.18,7.2,908,15.62,21.55,2924.0,-12.59,264.5,34.49,3.31,99.01,12,82.12,34.87,12.32,48.13,57.47,45.66,53.88,51.29,1673,862,1878,1155,1392.0,1016,403.8,1673,1387,40,38,2026-09-19 22:18:21.483951+00:00
US-0168160,Saraland,Alabama,AL,,,2025,16652,236137.52,0.66,1.93,0.57,3.19,5.83,49,2.94,-62.88,579.0,8.43,44.67,11.43,2.93,97.74,12,46.33,56.36,51.12,51.04,50.06,52.57,51.33,51.25,1376,1529,1251,1416,1393.0,278,99.35,1376,1388,13,14,2026-09-19 22:18:21.483951+00:00
US-0126896,Florence,Alabama,AL,,,2025,42581,211078.9,-0.16,4.92,-0.28,2.15,5.76,287,6.74,119.08,1645.0,19.2,125.58,26.43,2.87,96.22,12,53.82,58.53,26.13,48.55,51.08,52.26,53.17,51.26,1629,1439,1287,1218,1393.25,411,157.85,1629,1389,22,15,2026-09-19 22:18:21.483951+00:00
US-5368750,Sunnyside,Washington,WA,,,2025,16430,321989.08,0.56,0.18,2.16,3.23,5.83,28,1.7,-3.45,177.0,53.91,28.42,-16.22,6.08,98.69,12,38.16,55.34,74.1,53.16,48.7,53.0,49.49,51.09,1131,1662,1211,1569,1393.25,531,226.44,1131,1390,31,53,2026-09-19 22:18:21.483951+00:00
US-1207300,Boca Raton,Florida,FL,,,2025,101582,555659.67,-0.33,3.4,-4.09,-0.16,8.08,84,0.83,12.0,5343.0,-1.06,992.5,8.34,6.87,94.18,12,75.46,18.13,69.89,54.0,57.42,43.09,49.1,50.91,1032,870,2077,1597,1394.0,1207,477.84,1032,1391,16,35,2026-09-19 22:18:21.483951+00:00
US-0645778,Marina,California,CA,,,2025,23256,857520.84,1.37,3.98,-3.63,0.88,4.37,144,6.19,17.07,357.0,9.17,29.42,-14.53,3.07,98.57,12,41.0,60.65,54.13,51.16,48.86,53.78,51.16,51.24,1360,1646,1144,1430,1395.0,502,179.2,1360,1392,108,114,2026-09-19 22:18:21.483951+00:00
US-4534045,Hilton Head Island,South Carolina,SC,,,2025,38196,763717.77,-0.59,1.61,2.14,3.2,11.01,208,5.45,79.31,5238.0,5.54,666.92,26.51,4.65,96.33,12,73.41,37.01,29.18,49.61,55.85,46.75,52.6,51.21,1518,1006,1785,1271,1395.0,779,288.93,1518,1393,25,27,2026-09-19 22:18:21.483951+00:00
US-3974118,Springfield,Ohio,OH,,,2025,58281,186540.06,-0.57,-0.51,4.76,6.94,8.73,211,3.62,15.93,2434.0,-0.41,170.58,30.97,2.61,97.89,12,62.34,46.94,33.15,49.65,53.34,49.49,52.49,51.24,1511,1246,1538,1290,1396.25,292,129.54,1511,1394,118,111,2026-09-19 22:18:21.483951+00:00
US-0608786,Buena Park,California,CA,,,2025,81741,915845.47,-0.54,-2.47,-1.23,3.53,6.19,94,1.15,-3.09,1110.0,2.12,67.67,12.47,2.28,99.85,12,30.53,67.69,63.26,51.72,46.59,55.88,50.53,51.18,1301,1831,967,1487,1396.5,864,312.48,1301,1395,97,115,2026-09-19 22:18:21.483951+00:00
US-2743252,Minnetonka,Minnesota,MN,,,2025,53969,478816.55,2.21,-0.24,2.62,2.54,4.49,64,1.19,-89.53,2281.0,11.81,148.25,21.93,2.5,99.74,12,25.08,76.38,55.19,50.56,44.98,57.81,51.17,51.13,1419,1951,789,1428,1396.75,1162,411.71,1419,1396,52,54,2026-09-19 22:18:21.483951+00:00
US-0665070,San Carlos,California,CA,,,2025,29261,2332093.83,-0.11,-4.53,2.99,2.46,4.61,33,1.13,43.48,900.0,12.92,34.92,20.4,1.5,104.33,12,8.67,92.65,56.94,50.13,41.11,62.1,51.29,51.16,1469,2202,499,1418,1397.0,1703,604.16,1469,1397,123,116,2026-09-19 22:18:21.483951+00:00
US-3008950,Bozeman,Montana,MT,,,2025,58814,727655.47,1.19,9.14,-2.52,1.25,6.36,908,15.44,4.73,2107.0,6.63,296.5,3.46,5.19,97.62,12,67.09,41.27,35.24,50.09,54.57,48.11,52.29,51.26,1473,1127,1673,1319,1398.0,546,200.58,1473,1398,6,6,2026-09-19 22:18:21.483951+00:00
US-0672520,Soledad,California,CA,,,2025,26357,620741.04,1.77,-1.31,0.56,1.88,5.8,36,1.37,-10.0,151.0,-6.21,6.17,-32.11,1.73,100.33,12,30.74,61.59,76.93,53.08,46.92,54.63,49.24,50.97,1141,1800,1067,1588,1399.0,733,305.5,1141,1399,73,117,2026-09-19 22:18:21.483951+00:00
US-1378800,Valdosta,Georgia,GA,,,2025,56186,208805.08,0.63,1.37,2.13,4.27,8.08,507,9.02,-6.97,1863.0,3.21,163.08,17.61,3.21,96.52,12,68.12,42.65,28.63,49.33,54.56,48.19,52.71,51.2,1542,1130,1663,1264,1399.75,533,212.56,1542,1400,41,40,2026-09-19 22:18:21.483951+00:00
US-5337270,Lake Forest Park,Washington,WA,,,2025,13191,1026419.48,0.3,-3.08,-1.64,2.04,5.63,6,0.45,-50.0,409.0,-6.41,11.42,-11.61,0.98,103.53,12,21.98,67.06,85.14,53.55,44.98,56.25,48.58,50.84,1082,1954,927,1639,1400.5,1027,415.0,1082,1401,29,54,2026-09-19 22:18:21.483951+00:00
US-4848096,Midlothian,Texas,TX,,,2025,46683,454567.97,5.92,31.62,-0.84,-0.6,5.69,825,17.67,-9.84,2702.0,4.61,355.75,-6.63,4.8,98.03,12,65.01,41.73,39.37,50.45,54.18,48.36,51.97,51.24,1434,1167,1646,1359,1401.5,479,171.49,1434,1402,38,39,2026-09-19 22:18:21.483951+00:00
US-3979002,Upper Arlington,Ohio,OH,,,2025,35893,631894.17,-0.46,-2.32,3.77,4.62,6.36,20,0.56,-9.09,1435.0,-12.5,75.33,-1.74,1.97,101.0,12,33.41,57.34,80.41,53.54,47.64,53.62,48.88,50.92,1087,1743,1160,1616,1401.5,656,282.78,1087,1403,101,112,2026-09-19 22:18:21.483951+00:00
US-1338964,Hinesville,Georgia,GA,,,2025,36674,240320.71,0.43,4.62,1.56,4.72,9.8,170,4.64,14.86,1977.0,-23.37,222.5,30.95,4.31,99.38,12,82.43,27.49,29.12,49.87,57.95,44.22,52.37,51.1,1489,822,1997,1304,1403.0,1175,420.59,1489,1404,39,41,2026-09-19 22:18:21.483951+00:00
US-4105800,Bend,Oregon,OR,,,2025,107342,737662.63,0.56,7.68,-3.17,-0.01,6.08,1756,16.36,172.25,5776.0,8.49,624.0,26.06,3.97,98.63,12,61.72,54.06,16.92,47.84,52.7,50.78,53.79,51.28,1706,1307,1434,1166,1403.25,540,198.84,1706,1405,16,10,2026-09-19 22:18:21.483951+00:00
US-0666000,San Diego,California,CA,,,2025,1406106,986025.52,0.42,1.7,-3.76,2.47,6.81,6828,4.86,3.22,28706.0,0.65,2279.0,31.55,2.89,99.03,12,57.76,53.56,28.28,48.92,52.08,51.03,52.92,51.24,1592,1367,1411,1246,1404.0,346,124.22,1592,1406,134,118,2026-09-19 22:18:21.483951+00:00
US-0159760,Pike Road,Alabama,AL,,,2025,11899,402818.37,4.04,24.78,1.76,1.5,4.73,209,17.56,4.5,697.0,17.94,110.17,12.22,5.83,98.73,12,57.01,54.57,27.52,48.78,51.85,51.24,52.96,51.21,1604,1384,1387,1242,1404.25,362,129.36,1604,1407,21,16,2026-09-19 22:18:21.483951+00:00
US-0662938,Roseville,California,CA,,,2025,167302,644298.6,2.3,12.65,-1.24,0.02,4.18,1504,8.99,-21.05,5674.0,4.3,387.75,44.82,2.51,99.52,12,50.84,66.54,13.19,46.92,49.9,53.83,54.14,51.2,1807,1545,1134,1131,1404.25,676,287.11,1807,1408,166,119,2026-09-19 22:18:21.483951+00:00
US-1264825,Sebastian,Florida,FL,,,2025,27352,347461.84,1.4,8.91,-3.95,-1.54,6.74,143,5.23,-15.38,1803.0,-1.26,221.42,-7.81,4.54,97.03,12,71.76,28.85,53.4,52.15,56.13,45.4,50.61,51.07,1259,980,1902,1478,1404.75,922,337.0,1259,1409,36,36,2026-09-19 22:18:21.483951+00:00
US-4051150,Newcastle,Oklahoma,OK,,,2025,15198,291542.63,3.4,36.05,0.18,1.38,5.32,213,14.02,33.13,967.0,19.09,150.5,40.87,5.78,99.01,12,61.26,57.08,10.42,47.08,52.38,51.33,54.29,51.27,1791,1336,1376,1120,1405.75,671,242.81,1791,1410,26,16,2026-09-19 22:18:21.483951+00:00
US-4141650,Lebanon,Oregon,OR,,,2025,20267,393152.44,1.44,9.18,-0.01,1.79,6.02,43,2.12,-67.67,649.0,-8.72,84.33,-3.44,4.96,99.57,12,62.84,32.74,66.07,53.11,54.29,46.77,49.62,50.95,1136,1153,1783,1551,1405.75,647,273.89,1136,1411,6,11,2026-09-19 22:18:21.483951+00:00
US-0665084,San Clemente,California,CA,,,2025,62226,1671983.11,-0.76,-3.1,-0.86,5.09,10.36,29,0.47,-32.56,1967.0,-2.58,174.58,17.04,3.22,98.65,12,52.44,43.02,67.54,52.92,51.88,49.52,49.71,51.01,1161,1380,1536,1549,1406.5,388,156.56,1161,1412,78,120,2026-09-19 22:18:21.483951+00:00
US-4780200,White House,Tennessee,TN,,,2025,17872,390105.16,8.52,36.56,-0.88,-0.22,5.86,434,24.28,-27.67,2019.0,-5.34,163.5,12.18,2.98,99.09,12,66.9,44.18,27.59,49.12,54.19,48.51,52.75,51.14,1573,1164,1635,1262,1408.5,471,199.75,1573,1413,37,30,2026-09-19 22:18:21.483951+00:00
US-3849900,Mandan,North Dakota,ND,,,2025,25061,338647.26,0.91,3.48,6.29,4.79,5.86,65,2.59,25.0,838.0,-3.01,67.75,-10.17,2.96,98.69,12,51.57,44.76,65.24,52.6,51.58,49.88,49.87,50.98,1199,1397,1512,1533,1410.25,334,132.5,1199,1414,4,4,2026-09-19 22:18:21.483951+00:00
US-4718540,Crossville,Tennessee,TN,,,2025,13113,304834.6,2.41,8.45,-0.34,3.38,9.01,128,9.76,12.28,458.0,-1.29,86.42,17.04,7.03,96.3,12,88.3,21.37,28.14,49.83,59.2,42.46,52.17,50.91,1493,693,2121,1336,1410.75,1428,507.93,1493,1415,30,31,2026-09-19 22:18:21.483951+00:00
US-4841800,Lavon,Texas,TX,,,2025,11888,362098.18,40.39,161.79,-6.98,-5.44,3.73,1266,106.49,5.76,1894.0,42.19,224.67,9.59,4.38,98.38,12,52.36,58.03,29.82,48.71,50.68,52.1,52.66,51.03,1608,1474,1297,1266,1411.25,342,138.56,1608,1416,51,40,2026-09-19 22:18:21.483951+00:00
US-5551575,Middleton,Wisconsin,WI,,,2025,23115,615900.15,2.59,4.73,2.06,5.1,6.6,489,21.16,9.15,840.0,-7.08,76.33,-0.11,3.64,100.04,12,64.08,43.43,36.56,49.97,53.76,48.6,52.04,51.09,1480,1210,1618,1352,1415.0,408,151.19,1480,1417,84,80,2026-09-19 22:18:21.483951+00:00
US-0875640,Superior,Colorado,CO,,,2025,13637,824364.85,0.57,4.05,-2.8,-1.18,4.75,337,24.71,114.65,645.0,22.39,62.42,0.54,3.58,98.73,12,43.22,65.0,36.17,49.08,48.69,54.14,52.31,51.06,1578,1664,1107,1315,1416.0,557,219.9,1578,1418,15,12,2026-09-19 22:18:21.483951+00:00
US-4924740,Farmington,Utah,UT,,,2025,26266,680233.37,0.32,6.85,4.31,3.42,7.48,628,23.91,521.78,690.0,-8.49,60.5,29.18,3.22,98.88,12,77.97,37.54,14.71,48.01,56.35,46.25,53.45,51.01,1691,957,1826,1194,1417.0,869,354.85,1691,1419,39,33,2026-09-19 22:18:21.483951+00:00
US-5367167,Spokane Valley,Washington,WA,,,2025,108405,414730.14,0.18,4.61,0.24,0.44,5.88,855,7.89,80.38,3112.0,0.26,237.33,18.08,2.79,99.31,12,54.49,55.47,30.53,48.85,51.19,51.44,52.54,51.0,1598,1425,1365,1281,1417.25,317,116.22,1598,1420,55,55,2026-09-19 22:18:21.483951+00:00
US-0614260,Coachella,California,CA,,,2025,45411,432309.86,1.15,8.12,-0.67,1.92,7.75,33,0.73,-26.67,307.0,-20.05,48.58,45.02,5.8,99.01,12,81.7,20.14,48.03,51.74,58.18,42.79,50.63,50.84,1300,796,2099,1477,1418.0,1303,465.85,1300,1421,96,121,2026-09-19 22:18:21.483951+00:00
US-3268400,Sparks,Nevada,NV,,,2025,111902,528440.35,0.72,2.77,-0.79,0.66,5.38,652,5.83,-19.01,4535.0,10.48,362.25,19.42,2.92,98.73,12,44.61,64.38,33.66,48.79,48.9,53.84,52.41,50.98,1602,1641,1133,1297,1418.25,508,211.81,1602,1422,2,2,2026-09-19 22:18:21.483951+00:00
US-3430420,Hasbrouck Heights,New Jersey,NJ,,,2025,12211,697734.35,0.19,1.03,4.28,6.18,6.15,17,1.39,-15.0,217.0,-13.89,18.67,-19.71,3.33,102.0,12,45.9,45.6,76.58,53.47,50.41,50.34,48.84,50.76,1093,1493,1470,1619,1418.75,526,196.44,1093,1423,90,99,2026-09-19 22:18:21.483951+00:00
US-4273808,State College,Pennsylvania,PA,,,2025,40844,405116.39,-0.6,0.23,1.21,2.81,4.19,4,0.1,300.0,436.0,13.25,29.42,101.71,2.48,99.28,12,25.92,74.53,56.11,50.48,45.03,57.18,50.81,50.88,1428,1949,844,1460,1420.25,1105,391.56,1428,1424,35,33,2026-09-19 22:18:21.483951+00:00
US-1324600,Duluth,Georgia,GA,,,2025,33815,447814.09,0.52,4.91,-2.24,1.74,7.93,101,2.99,-47.12,1226.0,-12.11,121.5,28.23,3.69,98.39,12,77.92,28.15,38.04,50.53,57.01,44.57,51.54,50.91,1422,899,1966,1400,1421.75,1067,377.47,1422,1425,38,42,2026-09-19 22:18:21.483951+00:00
US-1739727,Kewanee,Illinois,IL,,,2025,12115,81474.0,-0.29,-2.8,5.45,5.94,4.02,0,0.0,-100.0,399.0,30.82,21.42,-8.87,2.07,97.51,12,12.19,71.47,97.08,54.16,42.71,57.53,47.35,50.44,1014,2115,806,1752,1421.75,1309,532.7,1014,1426,133,142,2026-09-19 22:18:21.483951+00:00
US-4802212,Alton,Texas,TX,,,2025,24138,193912.13,5.74,31.49,0.22,3.98,7.84,224,9.28,-56.34,403.0,-34.79,111.33,1.6,10.61,98.51,12,89.23,14.75,41.0,51.1,59.65,41.03,50.89,50.67,1367,658,2212,1453,1422.5,1554,550.4,1367,1427,33,41,2026-09-19 22:18:21.483951+00:00
US-5669845,Sheridan,Wyoming,WY,,,2025,20015,437830.32,1.12,6.54,3.49,2.29,6.37,290,14.49,35.51,888.0,6.35,113.92,3.56,4.88,97.98,12,64.13,43.53,35.72,49.82,53.69,48.54,52.02,51.02,1494,1217,1627,1356,1423.5,410,152.96,1494,1428,5,5,2026-09-19 22:18:21.483951+00:00
US-1834114,Hobart,Indiana,IN,,,2025,29298,243275.49,-0.26,-1.44,1.06,3.4,6.72,118,4.03,555.56,1181.0,3.87,80.67,8.4,2.54,98.96,12,41.69,61.42,48.74,50.36,48.66,53.6,51.27,50.97,1443,1668,1164,1421,1424.0,504,178.54,1443,1429,51,51,2026-09-19 22:18:21.483951+00:00
US-4911980,Centerville,Utah,UT,,,2025,16480,579789.83,-0.16,-2.06,2.81,2.6,6.82,26,1.58,52.94,560.0,12.9,44.0,55.29,3.01,98.9,12,40.84,66.62,37.58,49.05,48.09,54.53,52.12,50.94,1579,1704,1076,1339,1424.5,628,240.18,1579,1430,35,34,2026-09-19 22:18:21.483951+00:00
US-2649000,Livonia,Michigan,MI,,,2025,92603,311717.2,-0.21,-2.95,3.79,4.54,5.92,85,0.92,269.57,3728.0,-3.32,109.83,8.57,1.08,100.92,12,25.54,69.66,68.81,51.8,45.27,56.3,49.72,50.77,1294,1936,920,1548,1424.5,1016,370.28,1294,1431,48,48,2026-09-19 22:18:21.483951+00:00
US-1270345,Sweetwater,Florida,FL,,,2025,20828,445506.75,-1.22,8.11,-4.11,2.86,7.94,0,0.0,,113.0,-28.93,30.0,22.87,11.01,96.77,12,82.84,6.7,75.88,54.45,58.95,39.92,47.88,50.3,986,717,2294,1701,1424.5,1577,617.52,986,1432,13,37,2026-09-19 22:18:21.483951+00:00
US-4550875,North Charleston,South Carolina,SC,,,2025,129245,310967.75,2.13,11.79,-2.63,2.3,7.9,1088,8.42,-35.92,4466.0,-9.36,532.08,27.78,4.41,98.38,12,85.92,25.84,22.43,49.02,58.37,43.35,52.54,50.82,1588,776,2061,1282,1426.75,1285,467.09,1588,1433,27,28,2026-09-19 22:18:21.483951+00:00
US-0667056,Sanger,California,CA,,,2025,27228,407120.06,0.67,1.6,2.06,2.66,6.73,102,3.75,-7.27,428.0,-8.55,27.25,34.57,2.38,100.17,12,56.21,53.46,30.61,48.85,51.55,50.86,52.42,50.92,1597,1399,1423,1296,1428.75,301,108.22,1597,1434,138,122,2026-09-19 22:18:21.483951+00:00
US-2911242,Cape Girardeau,Missouri,MO,,,2025,40977,215719.7,0.62,3.02,4.25,3.08,5.77,45,1.1,-2.17,1488.0,0.61,113.67,-8.33,2.82,96.55,12,49.47,41.66,76.29,53.44,51.15,49.2,48.64,50.61,1099,1431,1558,1631,1429.75,532,203.93,1099,1435,40,46,2026-09-19 22:18:21.483951+00:00
US-1213150,Cocoa,Florida,FL,,,2025,19777,296150.11,-0.44,3.89,-4.34,-1.23,6.38,11,0.56,175.0,897.0,12.27,124.58,35.05,5.2,95.7,12,59.02,41.12,54.51,51.62,52.97,48.5,50.51,50.9,1307,1287,1637,1489,1430.0,350,143.1,1307,1436,40,38,2026-09-19 22:18:21.483951+00:00
US-1275812,Wellington,Florida,FL,,,2025,62662,645015.61,-0.28,1.79,-4.53,-0.33,8.12,58,0.93,23.4,2486.0,1.26,477.92,10.5,7.15,95.36,12,70.31,23.78,67.17,53.24,55.88,44.25,49.06,50.61,1123,1002,1993,1603,1430.25,991,395.07,1123,1437,28,39,2026-09-19 22:18:21.483951+00:00
US-0687056,Yucca Valley,California,CA,,,2025,21887,361020.47,-0.14,0.58,-4.49,-2.61,7.11,34,1.55,-5.56,1005.0,3.4,173.83,-2.34,6.4,98.28,12,55.82,37.86,70.09,53.1,52.57,48.08,49.16,50.73,1139,1317,1677,1591,1431.0,538,214.7,1139,1438,72,123,2026-09-19 22:18:21.483951+00:00
US-0839855,Johnstown,Colorado,CO,,,2025,22433,512196.89,8.39,29.18,-3.16,-1.38,3.83,543,24.21,-28.08,2103.0,31.52,228.83,40.89,3.99,99.16,12,52.87,65.44,8.87,46.27,50.04,53.19,54.13,50.91,1869,1533,1193,1133,1432.0,736,294.83,1869,1439,18,13,2026-09-19 22:18:21.483951+00:00
US-4079450,Weatherford,Oklahoma,OK,,,2025,12005,228719.85,0.1,-0.26,5.11,5.55,6.16,25,2.08,0.0,406.0,23.03,32.42,14.41,3.02,97.26,12,39.59,61.26,53.64,50.68,48.2,53.61,50.74,50.81,1409,1699,1161,1466,1433.75,538,191.31,1409,1440,18,17,2026-09-19 22:18:21.483951+00:00
US-0127616,Fort Payne,Alabama,AL,,,2025,15189,202509.03,0.6,2.24,-0.07,4.04,6.08,23,1.51,4.55,305.0,21.03,44.17,7.51,5.88,96.85,12,50.12,46.2,63.98,52.21,51.02,50.04,49.74,50.75,1247,1448,1497,1545,1434.25,298,113.42,1247,1441,11,17,2026-09-19 22:18:21.483951+00:00
US-1983910,West Des Moines,Iowa,IA,,,2025,74224,323058.65,0.19,7.63,1.44,2.52,4.91,344,4.63,34.9,3280.0,9.85,274.33,33.5,3.11,98.5,12,50.29,60.33,28.05,48.24,49.97,52.47,52.58,50.82,1657,1542,1263,1277,1434.75,394,169.77,1657,1442,14,10,2026-09-19 22:18:21.483951+00:00
US-1979950,Urbandale,Iowa,IA,,,2025,48570,353122.62,1.34,6.54,1.65,2.46,5.23,646,13.3,68.23,2938.0,15.76,297.33,22.02,3.77,98.79,12,51.46,61.83,21.28,47.55,50.05,52.64,53.11,50.83,1741,1532,1240,1227,1435.0,514,214.67,1741,1443,16,11,2026-09-19 22:18:21.483951+00:00
US-3771500,Waynesville,North Carolina,NC,,,2025,11006,358335.25,2.56,7.58,-3.58,2.25,6.91,152,13.81,-35.04,559.0,29.1,80.08,39.07,5.37,95.22,12,72.65,44.22,11.18,47.33,54.9,47.79,53.71,50.93,1767,1100,1707,1174,1437.0,667,301.88,1767,1444,41,39,2026-09-19 22:18:21.483951+00:00
US-1828386,Goshen,Indiana,IN,,,2025,34525,275186.99,-0.12,0.1,4.84,3.58,6.99,181,5.24,686.96,859.0,-3.27,40.5,13.02,1.79,98.51,12,52.36,53.48,40.3,49.74,50.89,51.17,51.66,50.86,1504,1457,1395,1393,1437.25,111,46.34,1504,1445,55,52,2026-09-19 22:18:21.483951+00:00
US-4023200,Edmond,Oklahoma,OK,,,2025,100479,354785.58,1.39,6.07,0.83,1.11,5.69,1059,10.54,9.97,5494.0,9.36,501.08,25.66,3.38,98.5,12,55.63,57.72,20.87,47.67,51.04,51.56,53.09,50.84,1724,1445,1351,1229,1437.25,495,182.41,1724,1446,25,18,2026-09-19 22:18:21.483951+00:00
US-1959925,Oskaloosa,Iowa,IA,,,2025,11493,187246.14,-0.08,-0.44,4.82,4.99,7.17,58,5.05,346.15,430.0,4.88,25.33,29.91,2.21,97.64,12,51.77,58.61,28.32,48.3,50.31,52.02,52.51,50.78,1648,1510,1307,1287,1438.0,361,149.37,1648,1447,13,12,2026-09-19 22:18:21.483951+00:00
US-4971290,Spanish Fork,Utah,UT,,,2025,48837,514121.5,2.55,14.21,2.65,0.88,6.28,177,3.62,-64.02,1857.0,-8.93,189.33,24.36,3.73,99.41,12,69.02,37.32,37.59,50.07,54.79,46.87,51.61,50.84,1475,1107,1774,1397,1438.25,667,237.44,1475,1448,31,35,2026-09-19 22:18:21.483951+00:00
US-4940360,Kaysville,Utah,UT,,,2025,33307,679626.08,0.13,0.8,3.12,2.46,7.2,75,2.25,38.89,803.0,2.03,64.83,45.42,3.31,98.68,12,58.18,49.9,34.11,49.26,52.08,50.02,52.05,50.85,1551,1365,1498,1349,1440.75,202,86.01,1551,1449,34,36,2026-09-19 22:18:21.483951+00:00
US-4816612,Coppell,Texas,TX,,,2025,41386,617139.58,-1.04,-3.37,-2.04,1.75,7.45,10,0.24,100.0,1140.0,3.26,92.25,20.2,2.97,98.26,12,42.63,51.81,68.54,52.32,49.27,51.57,49.35,50.63,1233,1612,1350,1578,1443.25,379,157.75,1233,1450,25,42,2026-09-19 22:18:21.483951+00:00
US-3971682,Shaker Heights,Ohio,OH,,,2025,28466,350253.75,-0.35,-3.2,5.38,6.42,7.95,151,5.3,1577.78,1303.0,0.62,95.92,15.33,2.8,99.77,12,47.07,59.5,38.18,49.2,49.47,52.57,51.78,50.75,1561,1584,1249,1380,1443.5,335,137.3,1561,1451,120,113,2026-09-19 22:18:21.483951+00:00
